1578524899.87349,95,0,32.874817,9.272852,-214.867828,90.427834,69.236221,-49.30999,22.824194,61.263584,69.102676,29.189749,113.31517,56.81918,16.348557,78.49929,199.472672,38.758213,65.708611,-152.159454,-43.609097,11.672091,34.369804,41.153526,29.908792,263.856354,187.776932,5.493289,-46.878033,-3.855202,-41.415775,-3.112084,-55.497902,-233.938324,0,179,-1,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524899.88114,96,0,32.329121,8.237938,-218.755524,67.260483,61.474682,-50.28632,18.185986,50.945911,56.72588,20.955431,97.30442,39.326462,9.665541,69.190025,173.119354,64.360481,65.130089,-124.827812,-28.180874,44.48093,52.284153,52.394421,30.904526,231.28479,155.281464,5.487796,-46.318333,1.789679,-40.861538,-4.134613,-34.416763,-226.012085,8192,0,-1,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524899.88889,97,0,32.296791,6.691239,-231.357285,50.270142,58.336285,-48.697571,19.706261,50.894966,45.387104,18.883194,95.15583,57.235851,17.348183,72.710579,180.638535,71.475609,64.552132,-138.549133,-41.998848,70.077477,58.385715,53.880489,51.38644,198.745819,122.818489,6.507949,-46.272015,7.941736,-38.256577,0.484906,-32.331066,-228.862991,8064,0,-1,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524899.89654,98,0,32.777317,17.453779,-234.20285,45.091667,57.765125,-47.110413,22.763477,58.023556,51.495564,19.377132,105.317085,82.306824,30.664167,85.971199,211.73996,73.968231,76.795273,-136.872131,-30.161976,79.238167,64.993996,56.390713,62.617107,231.367584,152.952087,26.501442,-41.610359,15.113281,-34.115753,10.228011,-16.401299,-218.890533,8064,0,-1,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524899.90429,99,0,31.718899,29.231197,-224.225067,48.636318,58.220181,-48.601765,17.612509,60.529636,63.238937,26.024422,110.852798,67.352722,20.889914,79.218559,197.682053,76.971191,76.718483,-122.889107,-27.054892,67.876877,57.236694,53.257397,67.682693,263.956726,185.619644,49.039043,-35.414902,7.40586,-32.543179,13.294706,9.256129,-198.671646,8192,0,-1,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524899.91193,100,0,28.610256,22.022478,-231.693146,36.279991,56.623501,-50.091625,6.825666,54.828079,53.944931,24.972755,93.818863,45.746906,-1.695078,57.600883,173.381821,57.407036,52.539196,-141.74057,-53.181683,36.526951,29.999969,36.793884,64.538086,237.538925,172.61351,45.400261,-34.866665,-9.524623,-33.023453,8.153206,10.272514,-198.472977,8192,0,-1,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524899.91968,101,0,28.581646,10.718405,-255.051193,3.936019,45.797646,-49.528709,2.203456,39.901459,30.814062,4.434962,79.878891,48.778084,-2.719024,52.927895,176.798172,49.144501,44.79435,-147.239853,-48.513115,31.875038,26.380226,35.218628,41.909447,204.993698,140.133209,32.021526,-34.831799,-5.925354,-32.990429,5.06813,1.544293,-215.197571,8064,0,-1,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524899.92733,102,0,31.117167,11.220507,-258.898712,-14.016635,32.931335,-49.479183,3.226893,27.553864,23.603762,-4.800242,89.542603,49.754944,11.64267,56.977531,164.826508,67.556892,61.672634,-124.528519,-26.926142,53.894447,44.302563,52.106487,33.14959,213.506653,142.044357,37.11771,-28.643122,6.901083,-32.957439,4.550241,5.132493,-219.084946,8064,0,-1,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524899.93508,103,0,32.624512,12.747747,-242.742371,-4.259029,36.488148,-49.429703,3.223666,33.680157,31.272465,12.640456,99.709473,43.551346,15.733591,55.894913,139.533478,74.668823,69.303268,-120.301422,-35.104343,57.943115,48.360825,57.695408,52.090797,246.113663,174.722824,46.311359,-22.460632,7.407003,-32.924484,3.52005,8.204283,-211.173553,8064,0,-1,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524899.94273,104,0,31.566246,11.709358,-232.243225,3.437538,49.272171,-49.893093,4.246084,48.005451,38.420681,25.448328,109.353348,52.738564,13.666575,65.582611,155.291382,72.030052,67.695503,-126.334969,-43.787186,50.192863,49.338104,56.099251,59.731014,258.175232,188.907074,46.265049,-20.89971,6.886775,-32.89156,5.054992,9.22172,-206.859818,8064,0,-1,,,,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4
