title:odd_even_left_right, start timestamp:2020-01-08T16:19:06.311261-06:00, stop timestamp:2020-01-08T16:19:27.270261-06:00, headset type:EPOCFLEX, headset serial:F00000F7, headset firmware:f12, subject name:Kat, channels:74, sampling rate:128, samples:2702      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.TP9,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.TP10,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.HighBitFlex,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.TP9,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.TP10,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2
1578521946.467356,117.000000,0.000000,-72.936272,-6.328511,-245.842804,28.393419,-6.215673,-33.076328,-18.308578,-12.825252,10.985729,-70.081688,32.938198,-74.456398,11.289617,4.952866,-6.983678,5.774000,2.005193,-29.807819,63.256142,-44.203960,0.029560,5.423645,6.362299,-18.872417,-8.517550,10.323608,3.344559,-1.773441,-9.599186,-36.350952,78.126511,-223.270096,8064.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000
1578521946.475106,118.000000,0.000000,-72.350517,-6.322183,-245.596970,28.877846,-13.901765,-32.530430,-20.341553,-16.402170,10.461924,-70.524429,43.674492,-78.484505,10.765507,5.460734,-11.592079,14.486175,-2.099376,-26.188269,71.398010,-57.493088,-4.073034,5.418221,1.740553,-4.494571,7.901224,10.313285,-0.761350,-7.925514,-9.076766,-36.314598,72.920181,-222.533997,8064.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000
1578521946.482955,119.000000,0.000000,-72.278168,-6.315860,-240.223160,27.823326,-12.349401,-32.497902,-19.295570,-14.847306,9.938641,-64.300056,60.553894,-49.688068,11.780382,10.583478,21.240026,25.753740,2.005287,-16.418489,86.198410,-45.640724,0.033604,6.438444,-1.850931,-5.515717,4.816400,10.302972,-4.350332,-13.045794,-9.580510,-37.816746,71.821617,-222.311462,8064.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000
1578521946.490705,120.000000,0.000000,-72.718704,-6.309545,-237.418839,30.359606,-4.131924,-32.465405,-19.789095,-12.268356,10.954344,-63.210117,54.852314,-37.330688,11.255781,11.598536,27.885452,13.420294,0.464821,-23.068739,79.445541,-50.723289,-2.530533,2.329442,0.202202,-13.202509,-7.496109,12.856771,-4.345982,-13.032747,-11.109391,-39.830212,76.877998,-222.601974,8064.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000
1578521946.498555,121.000000,0.000000,-72.133171,-6.303235,-237.694244,35.457451,-1.050869,-33.971401,-19.769306,-12.768909,10.943389,-64.685371,60.951309,-51.139511,11.244525,11.074117,-4.450126,10.842771,-1.074106,-27.148233,76.801994,-55.800770,-12.784412,-6.390836,-5.439026,-11.138024,-12.616818,13.356735,-3.315995,-12.506894,-13.149564,-40.303204,79.365227,-221.866562,8192.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000
1578521946.506305,122.000000,0.000000,-73.086678,-6.296932,-237.456543,35.934814,-2.588280,-35.988708,-19.749537,-12.756140,9.906805,-61.543762,84.480103,-57.755039,11.746101,11.575863,-3.932855,31.857569,5.080814,-12.762111,94.673912,-33.693687,-8.156243,-8.435727,-15.177177,4.770550,-0.809329,10.779276,-4.338319,-12.494388,-15.187696,-39.750080,78.260223,-221.644684,8320.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000
1578521946.514154,123.000000,0.000000,-75.064873,-6.290635,-236.706268,36.411701,-1.560051,-36.465542,-19.216967,-12.230563,11.435359,-55.328369,70.549469,-54.107540,11.734355,12.077107,18.635181,31.312891,6.101375,-8.133965,105.861290,-24.942045,-0.968600,-5.350369,-12.085076,17.586292,13.550454,9.742856,-4.333981,-9.917790,-16.710970,-40.223148,78.181961,-221.423050,8064.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000
1578521946.521904,124.000000,0.000000,-76.015450,-6.284344,-236.982376,40.990673,-1.558491,-35.916256,-16.120827,-13.243974,15.526488,-52.708939,42.273788,-48.925228,10.696980,14.629133,19.642187,22.563629,6.608094,-12.741215,103.191322,-41.840179,-6.608657,-6.370659,-4.380684,12.440500,6.357417,9.733112,-1.765545,-8.882232,-17.207079,-40.182926,78.616600,-222.227264,8064.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000
1578521946.529754,125.000000,0.000000,-75.939430,-6.790880,-237.258224,43.513786,-2.582573,-36.393162,-13.027782,-13.230730,18.587885,-52.656231,58.128952,-40.671177,10.686283,19.229889,37.571262,40.489784,15.319434,-4.010525,105.652237,-41.798340,-3.525125,-4.825827,-5.401944,8.325496,-3.905351,9.723380,-0.225318,-9.386169,-17.189873,-40.142742,78.537979,-221.492218,8064.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000
1578521946.537504,126.000000,0.000000,-75.350670,-6.784090,-237.020966,42.957451,-1.554349,-36.356766,-10.963472,-12.191858,18.056477,-51.577934,74.481079,-43.194607,12.726878,17.672197,45.225998,40.962116,15.816936,-8.621899,106.572227,-25.859104,6.734810,-1.231258,-5.396543,5.753068,-4.414266,10.226477,-2.276374,-8.863963,-16.147041,-40.102600,78.459442,-219.732254,8064.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000
1578521946.545353,127.000000,0.000000,-75.275322,-6.264485,-236.271118,42.914494,-3.604077,-35.807590,-14.029432,-16.282230,18.038420,-54.090458,53.893776,-64.689873,8.098767,7.398115,12.873080,12.203204,1.954965,-28.613277,94.157959,-27.371708,-0.451412,-4.306950,-3.339864,-9.637300,-6.973955,8.677789,-5.351021,-9.367920,-13.566792,-40.062496,78.380981,-221.563812,8064.000000,0.000000,-1.000000,,,,0.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000
