1578524618.95963,65,0,3.657471,-35.839344,11.440073,-44.0994,2.56622,-30.250633,7.985108,-3.36329,-7.67967,-23.631157,2.385798,25.020767,24.521746,56.256996,84.333786,-7.41822,22.552118,34.81303,2.276572,56.794762,-90.20472,-7.322724,2.410989,28.231922,-0.915291,-4.37112,-10.861042,-7.810018,-132.336975,-12.660835,-31.477554,-16.290419,0,174,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524618.96748,66,0,3.653813,-35.803501,10.915812,-31.747608,1.538012,-24.579357,4.9002,-4.385568,6.174164,-17.966501,24.947515,29.611132,25.522863,52.610996,95.531509,-7.923623,19.965464,35.291039,-1.828269,80.327713,-89.088875,-9.366684,-2.719627,53.844715,18.572803,8.966584,-10.33736,-6.776567,-131.691818,-12.648174,-28.369154,-3.453616,0,150,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524618.97523,67,0,3.650159,-35.7677,11.417718,-22.48509,2.049295,-20.452213,5.408121,-2.3299,16.4244,-10.256227,25.948208,40.863571,26.010162,54.609669,107.743668,-12.531083,19.945499,36.281387,4.840226,91.016617,-87.461327,-8.331676,-0.152805,57.380615,25.220898,15.624284,-10.327024,-5.231329,-132.58577,-12.635526,-24.23822,-1.911701,0,183,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524618.98308,68,0,3.646509,-35.731934,11.4063,-24.001068,2.047246,-19.40612,5.915533,-1.301929,12.305411,-18.963919,22.332516,38.771427,21.881588,53.016598,101.994896,-14.057014,17.36145,34.706646,4.835386,87.335854,-88.912323,-10.887447,4.462733,49.118107,12.375164,11.506096,-10.829516,-7.27738,-136.55574,-12.62289,-22.675522,-6.525174,0,212,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524618.99083,69,0,3.642863,-35.696201,9.856432,-24.489887,2.045198,-19.899534,5.396797,-2.326268,8.190542,-27.662903,22.823004,36.168552,17.757141,55.527683,105.482651,-13.530136,15.292808,35.697578,9.958755,91.863907,-89.336235,-8.312457,2.919808,68.04335,20.055096,11.49459,-10.305867,-7.270102,-138.983292,-12.610268,-23.678486,-5.493008,0,199,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524618.99868,70,0,3.63922,-35.660503,7.795293,-22.926935,1.530333,-19.366816,8.981144,-1.811121,8.695171,-14.814728,9.979669,48.440075,19.277847,64.190102,123.325882,-2.747375,19.380079,45.405472,39.179565,116.900246,-73.862282,4.003548,4.968171,52.077869,12.855555,13.534377,-10.295561,6.070501,-138.331482,-12.597657,-21.603527,-4.974694,0,211,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524619.00643,71,0,3.635581,-35.624844,7.274678,-23.929649,2.041623,-19.347448,12.561906,-1.80931,8.686477,-1.46658,7.405587,57.109585,21.822672,70.279762,131.407684,13.152808,23.463263,54.590836,57.089104,139.347443,-57.378166,14.255955,29.065767,19.718098,-8.695763,10.95674,-10.285265,15.2952,-137.680344,-12.58506,-16.453718,-5.48254,0,184,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524619.01428,72,0,3.631945,-35.589218,8.805864,-22.880079,2.552402,-23.430664,12.036524,-1.807501,8.67779,-3.516395,28.936642,51.924271,21.288029,76.363327,132.30191,18.26786,24.465441,55.049065,44.724323,118.182457,-64.500275,14.241698,48.52388,52.518894,23.107805,12.484245,-10.787801,4.510674,-140.619583,-12.572474,-15.924443,-4.964237,0,170,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524619.02213,73,0,3.628313,-35.553631,5.720136,-27.985403,-0.527074,-27.509798,9.973206,-1.805693,7.643471,-8.128263,36.600014,45.205681,21.266741,80.902351,117.810638,19.788054,24.440975,54.994015,33.910366,85.756584,-79.307571,13.201816,32.577919,85.286888,52.828285,11.446119,-10.264193,-7.801529,-146.11998,-12.559902,-21.036724,-9.061837,0,163,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524619.02988,74,0,3.624685,-35.518074,-6.080456,-42.829212,-5.141932,-27.482288,8.42477,-3.85517,-1.082121,-11.709879,16.050592,38.493805,22.271114,76.71888,85.385139,15.665702,23.903713,53.400558,37.466202,78.491341,-80.766724,14.214255,8.955599,52.893909,20.467766,-1.385839,-10.253928,-6.768086,-149.050797,-12.547342,-23.57979,-18.796364,0,195,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524619.03773,75,0,3.62106,-35.482559,-14.792324,-50.991512,-6.16243,-26.941986,9.954807,-5.902596,-9.286167,-16.826374,-5.503919,39.480953,21.223202,73.052422,89.915138,-4.862785,24.39263,41.552288,32.813351,104.566696,-79.147491,13.687221,6.382541,24.123064,-4.680907,-14.717787,-12.807776,-5.222857,-148.901733,-12.534795,-22.530569,-24.931414,0,224,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524619.04548,76,0,3.617439,-35.447075,-12.72625,-46.837955,-5.130627,-27.427864,15.073057,-5.383873,-11.328163,-17.835188,-8.062518,47.133781,22.74044,73.492188,122.645737,-19.216896,26.932341,31.254326,19.960024,116.257004,-79.581169,13.673533,9.453081,56.919456,28.144287,-15.72871,-13.30779,-7.268916,-148.240021,-12.52226,-23.020859,-24.906483,0,204,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524619.05333,77,0,3.613822,-35.411629,-8.09814,-42.175735,-5.638317,-27.400436,15.057984,-5.378489,-10.804014,-17.817354,10.919904,41.445621,24.768982,62.649464,101.497452,-17.146397,25.366947,30.710251,10.196474,96.653564,-81.552864,11.095757,6.879526,67.118942,39.398193,-9.559135,-11.243199,-7.261647,-148.091782,-12.509738,-24.023479,-24.881577,0,222,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524619.06108,78,0,3.097387,-35.376217,-6.551579,-40.595097,-5.632679,-27.373035,6.837798,-5.885931,-9.254748,-18.312357,25.780779,24.481098,19.616009,49.253483,69.088257,-22.770277,18.162092,30.679541,7.109355,72.967163,-87.62516,4.930815,5.847005,34.744133,7.051104,-4.934191,-9.693495,-6.741565,-149.482147,-12.497229,-22.973814,-24.343874,0,217,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524619.06893,79,0,3.607111,-35.340839,-7.057848,-39.016041,-5.627046,-27.345663,4.266858,-5.367225,-6.681391,-17.268404,10.883203,22.405336,13.955366,48.691406,84.403786,-32.491096,13.528545,31.674501,13.256091,80.58651,-90.614456,2.361782,6.353979,37.273491,3.967129,-3.390795,-10.196622,-6.222003,-150.871124,-12.484731,-22.95084,-24.832352,0,210,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524619.07668,80,0,3.603503,-35.3055,-8.076431,-38.977024,-5.621419,-25.267035,6.313873,-5.874679,-7.187531,-19.302416,-3.999475,28.023956,13.941411,49.668358,117.139893,-32.458607,12.489376,37.283852,19.909502,110.762329,-91.549484,1.333779,8.398907,70.056732,36.783676,-3.900225,-10.186425,-5.19014,-151.233078,-12.985066,-23.953531,-24.807518,0,198,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524619.08453,81,0,3.087079,-35.270195,-2.94015,-37.912407,-3.564515,-23.703306,3.743457,-5.355983,-4.616241,-21.334396,7.286576,29.534393,12.389008,48.080227,106.253525,-31.913326,10.938425,39.297852,18.351131,120.395157,-91.970757,0.306804,9.928969,71.012314,39.310993,-0.819402,-9.150598,-2.108027,-150.569016,-12.459261,-20.339834,-15.039122,0,202,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524619.09228,82,0,3.596813,-35.234924,8.857662,-33.771931,-1.509669,-22.653963,7.329457,-1.760884,3.080684,-16.184856,14.458776,36.684345,15.453542,60.33984,104.095993,-22.137823,17.081333,41.309834,25.512268,123.351685,-79.058273,7.485984,9.919041,38.633614,13.117837,5.335264,-10.167089,3.022286,-149.392807,-10.39552,-15.704109,-2.71639,0,165,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524619.10013,83,0,6.157319,-35.199688,11.925727,-30.661234,-2.02098,-20.580027,19.62982,1.3178,5.641706,-10.014826,12.393036,46.904072,27.23296,80.79232,133.222656,9.679187,31.423225,53.063396,51.640602,136.561661,-56.927933,18.247728,21.191174,38.594978,22.335487,4.817108,-10.156921,5.070546,-150.781876,-8.333842,-16.714046,-2.713674,0,120,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524619.10788,84,0,7.176802,-35.16449,4.221494,-30.630573,0.545144,-18.508163,24.225574,2.854944,4.610423,-9.49199,30.329361,48.908451,30.795471,88.916656,144.884308,36.336174,41.648212,64.292381,70.050499,116.937927,-53.794083,20.280764,36.041775,71.3769,52.056744,3.273829,-9.121123,5.065476,-155.246475,-8.838329,-19.261435,-6.813524,0,209,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524619.11573,85,0,7.169625,-35.129326,4.217272,-31.112762,5.672804,-22.079399,20.098785,2.339268,6.144274,-10.50814,48.760571,47.8339,26.662111,87.289276,128.329178,34.248558,43.145027,60.12553,58.698399,84.513298,-67.586441,17.183559,28.313427,65.151672,40.722633,6.860299,-12.188925,6.086051,-160.732254,-8.829491,-18.729353,-4.242608,0,159,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
1578524619.12349,86,0,6.649635,-35.094196,5.238696,-32.620113,6.179952,-26.672705,19.565865,-1.252814,-0.528537,-9.471991,34.352833,46.247604,27.661091,85.663528,116.405968,13.188666,42.589062,46.732071,27.870468,93.146729,-72.134239,15.627914,7.772293,34.317291,17.604988,-1.86451,-21.407505,2.490222,-167.23819,-8.30784,-26.402931,-8.85375,0,205,-1,,,,0,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,3,4,4,4,4,4
