title:not_thinking_counting, start timestamp:2020-01-08T16:43:22.166387-06:00, stop timestamp:2020-01-08T16:43:35.732961-06:00, headset type:EPOCFLEX, headset serial:F00000F7, headset firmware:f12, subject name:Kat, channels:74, sampling rate:128, samples:1749      , version:2.0
Timestamp,EEG.Counter,EEG.Interpolated,EEG.Cz,EEG.Fz,EEG.Fp1,EEG.F7,EEG.F3,EEG.FC1,EEG.C3,EEG.FC5,EEG.FT9,EEG.T7,EEG.TP9,EEG.CP5,EEG.CP1,EEG.P3,EEG.P7,EEG.O1,EEG.Pz,EEG.Oz,EEG.O2,EEG.P8,EEG.P4,EEG.CP2,EEG.CP6,EEG.TP10,EEG.T8,EEG.FT10,EEG.FC6,EEG.C4,EEG.FC2,EEG.F4,EEG.F8,EEG.Fp2,EEG.HighBitFlex,EEG.RawCq,EEG.Battery,MarkerIndex,MarkerType,MarkerValueInt,EEG.MarkerHardware,CQ.Cz,CQ.Fz,CQ.Fp1,CQ.F7,CQ.F3,CQ.FC1,CQ.C3,CQ.FC5,CQ.FT9,CQ.T7,CQ.TP9,CQ.CP5,CQ.CP1,CQ.P3,CQ.P7,CQ.O1,CQ.Pz,CQ.Oz,CQ.O2,CQ.P8,CQ.P4,CQ.CP2,CQ.CP6,CQ.TP10,CQ.T8,CQ.FT10,CQ.FC6,CQ.C4,CQ.FC2,CQ.F4,CQ.F8,CQ.Fp2
1578523407.582680,104.000000,0.000000,-6.044982,-8.390987,-740.698547,-1.267222,26.746887,-16.793566,22.435463,46.768745,93.405464,21.646091,72.666840,3.069272,36.493374,62.048000,98.432556,93.449020,40.851154,39.355190,120.633675,67.791145,-80.330627,31.735319,-20.841976,99.132927,53.880917,31.892958,-69.895660,15.935601,-11.533127,-75.428474,-52.013599,-564.672424,8192.000000,0.000000,-1.000000,,,,0.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1578523407.590429,105.000000,0.000000,-2.449194,-9.408237,-743.547607,0.272507,25.181679,-16.776772,22.413029,46.721977,92.286415,17.521881,68.491608,4.091844,42.097904,62.498775,92.180283,97.458138,39.271839,40.854298,120.513039,70.800278,-82.301582,35.293327,-20.308315,99.546616,46.134731,28.784142,-69.825768,15.919666,-11.521594,-75.865860,-55.038506,-566.671814,8064.000000,0.000000,-1.000000,,,,0.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1578523407.598278,106.000000,0.000000,-1.421103,-9.398829,-742.291260,-5.881611,25.669317,-16.247173,22.390615,46.675255,90.142845,16.478718,69.448753,4.087751,47.184013,62.436275,82.344505,98.386322,40.771030,43.890366,122.443810,72.780754,-80.167999,33.719570,-20.288006,92.267578,45.062954,28.242537,-70.268761,16.416567,-11.510073,-75.277176,-53.957829,-566.105164,8192.000000,0.000000,-1.000000,,,,0.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1578523407.606027,107.000000,0.000000,-5.522246,-9.389431,-741.036133,-12.029576,25.643648,-17.256567,22.368225,46.628578,85.950142,17.487881,64.251099,3.058023,45.085545,61.861019,81.749344,91.621269,34.576412,44.872116,119.757263,67.579773,-79.575005,28.557648,-20.267717,69.611214,29.633276,26.675833,-70.198494,15.887330,-11.498563,-75.201897,-55.442329,-567.077515,8192.000000,0.000000,-1.000000,,,,0.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1578523407.613876,108.000000,0.000000,-9.106468,-9.380041,-740.295105,-4.838059,29.207748,-16.213671,21.833036,46.581951,84.838547,19.521675,61.109928,4.593426,45.553280,63.337620,86.282982,86.401443,28.900810,43.801601,115.022125,64.435272,-80.008255,29.554729,-20.247450,61.336472,16.783129,27.161978,-69.102654,16.384262,-11.487064,-75.639519,-57.438171,-565.484802,8192.000000,0.000000,-1.000000,,,,0.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1578523407.621625,109.000000,0.000000,-10.123002,-9.370662,-739.554810,-14.063991,33.281105,-11.582072,19.247101,46.535370,83.215248,12.835486,63.100101,5.614474,45.507729,63.274281,80.042847,86.827858,28.359089,45.296265,112.855820,68.986221,-80.953888,37.217484,-19.714382,86.403336,39.843269,24.570713,-68.007912,20.983263,-11.475577,-72.999779,-57.893555,-563.380859,8192.000000,0.000000,-1.000000,,,,0.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1578523407.629474,110.000000,0.000000,-8.574418,-9.874111,-742.405029,-30.460182,33.247822,-9.006388,18.202211,46.488834,80.055107,4.617523,65.601105,2.019116,46.487862,60.646904,67.655113,94.946159,29.356371,49.866352,112.230141,67.378769,-78.821648,39.231548,-17.130566,103.240013,58.264965,20.956398,-65.888618,26.090485,-11.976922,-71.388313,-58.348480,-563.843140,8192.000000,0.000000,-1.000000,,,,0.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1578523407.637223,111.000000,0.000000,-6.001741,-8.838596,-740.124146,-18.122030,33.214577,-8.997381,23.312216,46.955166,87.667366,22.048803,67.073967,9.709405,52.595219,70.329849,81.946434,108.184547,33.429577,51.867767,111.605087,66.798569,-74.640266,38.166676,-16.087793,90.829079,40.770802,30.679031,-59.668884,27.090036,-11.452125,-71.316925,-52.649105,-559.689514,8192.000000,0.000000,-1.000000,,,,0.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1578523407.645072,112.000000,0.000000,-5.995739,-6.265655,-730.153259,-3.232113,35.745464,-6.937101,28.417109,49.472313,98.861748,43.565216,68.032532,28.161234,57.670830,84.105675,112.633720,115.255852,40.062817,51.815899,113.031944,81.090744,-73.027161,39.154148,-17.610168,84.071587,29.960800,42.443226,-54.481010,26.550125,-11.440672,-68.681511,-44.904148,-552.976013,8064.000000,0.000000,-1.000000,,,,0.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
1578523407.652821,113.000000,0.000000,-5.476923,-5.233748,-725.833313,-9.895548,36.735359,-4.878882,29.927153,50.448479,97.224426,27.111393,68.477318,23.517687,55.561878,76.329262,101.751854,107.448288,39.509933,51.251263,110.867630,82.548119,-75.005417,37.063713,-17.079737,93.731102,37.623146,39.836678,-54.426529,27.549215,-11.942052,-64.510262,-43.833603,-549.346069,8064.000000,0.000000,-1.000000,,,,0.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,3.000000,4.000000,3.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000,4.000000
