1578524694.859,4,0,16.472582,10.01893,-54.747116,63.162613,4.105797,12.523094,16.243135,6.856759,12.94527,-52.361877,100.93483,63.007839,16.662565,36.420113,181.494247,192.367279,25.844076,73.654144,163.703018,-100.656311,-0.201695,16.802397,-30.538235,23.394289,175.227936,-18.207106,-54.059864,10.21403,46.447308,21.211828,34.641502,-92.894333,0,211,-1,,,,0,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,4,4,4,3,4,4,4,4,4
1578524694.86684,5,0,16.45611,10.008911,-53.666729,72.84304,3.07605,12.510571,16.739714,8.901184,14.983606,-21.540283,90.577484,70.637138,18.697184,37.922153,192.594818,192.174911,29.407974,77.170235,175.847015,-74.914627,18.260046,20.37534,-33.0718,-8.936798,142.74501,-17.676079,-54.518627,16.870483,48.964962,21.190617,34.09404,-85.109131,0,206,-1,,,,0,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,4,4,4,3,4,4,4,4,4
1578524694.87459,6,0,16.439653,9.998902,-56.689983,73.28302,0.508872,12.49806,18.261435,7.353822,20.096828,11.30177,77.666397,64.925476,22.26823,37.884232,192.915039,195.059662,31.942669,76.067429,156.183975,-45.608944,29.011017,22.406246,-12.525908,-32.004784,114.397141,-12.017377,-53.951286,27.622843,54.044201,21.169426,35.598408,-82.97274,0,197,-1,,,,0,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,4,4,4,3,4,4,4,4,4
1578524694.88244,7,0,16.423214,9.988903,-52.530731,67.055893,-0.004458,11.972741,6.448301,-3.422763,24.692116,-21.017223,105.281036,32.55286,15.579295,18.871988,160.414429,198.454346,27.808163,77.016998,157.566254,-77.871025,15.135851,15.204352,10.050721,0.847733,147.103256,-12.00536,-53.384514,14.774708,53.990158,21.148256,32.485886,-82.376945,0,199,-1,,,,0,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,4,4,4,3,4,4,4,4,4
1578524694.89019,8,0,15.89397,9.978914,-43.247429,66.988831,0.508367,9.909487,-4.840198,-2.90652,25.180244,-53.303898,116.457802,17.135691,5.820126,-0.121242,127.94632,197.743073,17.523945,76.93998,171.254852,-110.100853,-17.186977,3.394276,-19.702919,33.667397,179.776672,-21.224123,-55.895233,-3.701605,50.859245,21.127108,22.196991,-82.807388,0,198,-1,,,,0,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,4,4,4,3,4,4,4,4,4
1578524694.89804,9,0,16.390896,9.968936,-46.281105,70.511589,-0.004962,7.335474,10.549257,12.481002,25.155064,-28.63521,85.572113,49.939068,5.301486,10.64811,160.638885,194.468399,10.839753,69.683556,159.288727,-83.324081,-26.91338,0.826779,-51.99091,1.326039,147.2892,-25.818285,-57.890621,3.994404,50.295563,20.593161,14.995307,-91.442528,0,164,-1,,,,0,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,4,4,4,3,4,4,4,4,4
1578524694.90579,10,0,16.887325,9.958966,-53.41431,71.466721,1.020684,5.789678,24.384863,21.18647,23.078627,0.111373,85.999367,69.376305,9.398748,26.534899,193.298767,194.786758,11.341734,65.511307,146.821747,-50.420246,-3.296723,8.00544,-44.246609,-30.982979,114.834213,-22.202723,-54.755806,20.913486,50.758091,21.085386,15.493132,-90.325447,0,207,-1,,,,0,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,4,4,4,3,4,4,4,4,4
1578524694.91364,11,0,15.844798,9.949008,-44.130127,70.882431,4.609407,4.758247,14.104067,19.114002,27.158112,0.111262,118.733879,48.794109,9.90217,21.892979,160.797775,195.104782,11.330393,72.625282,153.341583,-60.113415,0.296317,8.510255,-11.38185,1.868516,147.539902,-20.129238,-52.649769,16.277189,50.194511,21.064302,16.503281,-75.363327,0,205,-1,,,,0,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,4,4,4,3,4,4,4,4,4
1578524694.92139,12,0,12.752029,9.939058,-34.855228,71.837189,4.604798,5.266309,7.936117,20.120529,36.361725,-6.555516,115.538223,59.514549,9.379447,18.794163,156.534409,193.371216,9.780601,77.168045,157.290802,-92.360992,-20.216799,4.912001,-16.498674,34.68716,180.21286,-21.134748,-55.674042,2.414757,50.144318,19.504776,15.461136,-72.723862,0,212,-1,,,,0,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,4,4,4,3,4,4,4,4,4
1578524694.92924,13,0,12.226458,9.929119,-47.128067,71.76535,0.497629,5.773863,13.569206,20.100409,28.633053,-22.446396,86.704735,69.711441,9.882889,28.006138,165.608643,199.844513,16.437487,75.552414,156.10788,-64.576324,-11.478634,11.573755,-43.148842,2.344781,147.72496,-22.139256,-56.644009,4.976445,50.094173,16.921169,15.958495,-83.933189,0,211,-1,,,,0,4,3,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,2,4,4,4,3,4,4,4,4,3,4,4,4,4,4
